,date,val
123,2022-04-22 03:00:00,23.018349647521973
124,2022-04-22 04:00:00,23.92419942220052
125,2022-04-22 05:00:00,24.83004919687907
126,2022-04-22 06:00:00,25.735898971557617
127,2022-04-22 07:00:00,25.48986562093099
128,2022-04-22 08:00:00,25.243832270304363
129,2022-04-22 09:00:00,24.997798919677734
130,2022-04-22 10:00:00,24.751765569051106
131,2022-04-22 11:00:00,24.50573221842448
132,2022-04-22 12:00:00,24.25969886779785
133,2022-04-22 13:00:00,23.66393216451009
134,2022-04-22 14:00:00,23.068165461222332
135,2022-04-22 15:00:00,22.47239875793457
136,2022-04-22 16:00:00,21.87663205464681
137,2022-04-22 17:00:00,21.28086535135905
138,2022-04-22 18:00:00,20.68509864807129
139,2022-04-22 19:00:00,21.15378220876058
140,2022-04-22 20:00:00,21.62246576944987
141,2022-04-22 21:00:00,22.09114933013916
142,2022-04-22 22:00:00,22.55983289082845
143,2022-04-22 23:00:00,23.028516451517742
144,2022-04-23 00:00:00,23.49720001220703
145,2022-04-23 01:00:00,24.190566698710125
146,2022-04-23 02:00:00,24.883933385213215
147,2022-04-23 03:00:00,25.57730007171631
148,2022-04-23 04:00:00,26.270666758219402
149,2022-04-23 05:00:00,26.964033444722492
150,2022-04-23 06:00:00,27.657400131225586
151,2022-04-23 07:00:00,27.56386661529541
152,2022-04-23 08:00:00,27.470333099365234
153,2022-04-23 09:00:00,27.37679958343506
154,2022-04-23 10:00:00,27.283266067504883
155,2022-04-23 11:00:00,27.189732551574707
156,2022-04-23 12:00:00,27.09619903564453
157,2022-04-23 13:00:00,26.04801591237386
158,2022-04-23 14:00:00,24.99983278910319
159,2022-04-23 15:00:00,23.95164966583252
160,2022-04-23 16:00:00,22.903466542561848
161,2022-04-23 17:00:00,21.855283419291176
162,2022-04-23 18:00:00,20.807100296020508
163,2022-04-23 19:00:00,20.968750317891438
164,2022-04-23 20:00:00,21.13040033976237
165,2022-04-23 21:00:00,21.2920503616333
166,2022-04-23 22:00:00,21.45370038350423
167,2022-04-23 23:00:00,21.615350405375164
168,2022-04-24 00:00:00,21.777000427246094
169,2022-04-24 01:00:00,22.79163360595703
170,2022-04-24 02:00:00,23.80626678466797
171,2022-04-24 03:00:00,24.820899963378906
172,2022-04-24 04:00:00,25.835533142089844
173,2022-04-24 05:00:00,26.85016632080078
174,2022-04-24 06:00:00,27.86479949951172
175,2022-04-24 07:00:00,27.83633295694987
176,2022-04-24 08:00:00,27.80786641438802
177,2022-04-24 09:00:00,27.779399871826172
178,2022-04-24 10:00:00,27.750933329264324
179,2022-04-24 11:00:00,27.722466786702473
180,2022-04-24 12:00:00,27.694000244140625
181,2022-04-24 13:00:00,26.93048350016276
182,2022-04-24 14:00:00,26.166966756184895
183,2022-04-24 15:00:00,25.40345001220703
184,2022-04-24 16:00:00,24.639933268229168
185,2022-04-24 17:00:00,23.8764165242513
186,2022-04-24 18:00:00,23.112899780273438
187,2022-04-24 19:00:00,23.231849670410156
188,2022-04-24 20:00:00,23.350799560546875
189,2022-04-24 21:00:00,23.469749450683594
190,2022-04-24 22:00:00,23.588699340820312
191,2022-04-24 23:00:00,23.70764923095703
192,2022-04-25 00:00:00,23.82659912109375
193,2022-04-25 01:00:00,23.95469919840495
194,2022-04-25 02:00:00,24.082799275716145
195,2022-04-25 03:00:00,24.210899353027344
196,2022-04-25 04:00:00,24.338999430338543
197,2022-04-25 05:00:00,24.46709950764974
198,2022-04-25 06:00:00,24.595199584960938
199,2022-04-25 07:00:00,24.71923287709554
200,2022-04-25 08:00:00,24.843266169230144
201,2022-04-25 09:00:00,24.967299461364746
202,2022-04-25 10:00:00,25.091332753499348
203,2022-04-25 11:00:00,25.215366045633953
204,2022-04-25 12:00:00,25.339399337768555
205,2022-04-25 13:00:00,25.04558277130127
206,2022-04-25 14:00:00,24.751766204833984
207,2022-04-25 15:00:00,24.4579496383667
208,2022-04-25 16:00:00,24.164133071899414
209,2022-04-25 17:00:00,23.87031650543213
210,2022-04-25 18:00:00,23.576499938964844
211,2022-04-25 19:00:00,23.474833170572918
212,2022-04-25 20:00:00,23.37316640218099
213,2022-04-25 21:00:00,23.271499633789062
214,2022-04-25 22:00:00,23.169832865397137
215,2022-04-25 23:00:00,23.068166097005207
216,2022-04-26 00:00:00,22.96649932861328
217,2022-04-26 01:00:00,23.262349446614582
218,2022-04-26 02:00:00,23.558199564615887
219,2022-04-26 03:00:00,23.854049682617188
220,2022-04-26 04:00:00,24.14989980061849
221,2022-04-26 05:00:00,24.445749918619793
222,2022-04-26 06:00:00,24.741600036621094
223,2022-04-26 07:00:00,24.187516530354817
224,2022-04-26 08:00:00,23.633433024088543
225,2022-04-26 09:00:00,23.079349517822266
226,2022-04-26 10:00:00,22.52526601155599
227,2022-04-26 11:00:00,21.971182505289715
228,2022-04-26 12:00:00,21.417098999023438
229,2022-04-26 13:00:00,21.061265627543133
230,2022-04-26 14:00:00,20.705432256062824
231,2022-04-26 15:00:00,20.34959888458252
232,2022-04-26 16:00:00,19.993765513102215
233,2022-04-26 17:00:00,19.637932141621906
234,2022-04-26 18:00:00,19.2820987701416
235,2022-04-26 19:00:00,19.231265703837078
236,2022-04-26 20:00:00,19.18043263753255
237,2022-04-26 21:00:00,19.129599571228027
238,2022-04-26 22:00:00,19.078766504923504
239,2022-04-26 23:00:00,19.027933438618977
240,2022-04-27 00:00:00,18.977100372314453
